episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
81,-0.955923987602751,0,1,1,0,1,-1,296,1,1,False,,0.22697391978640552,1.5,10.115826391265442,8.092661113012353,8.092661113012353,0,148.8,209.06516785793758,60.26516785793757,0.04407601239724898,0.04407601239724898
82,1.1766278242577743,1,0,3,1,0,1,750,3,3,False,,-0.9789981790128444,2.0,12.97998459167036,12.97998459167036,7.211102550927978,2,350.4,433.8631808134028,83.4631808134028,0.039257575996136586,0.13662782425777428
83,-0.7530540934246581,0,1,4,0,1,-1,1040,4,4,False,,0.0849948085741488,1.0,8.307190138669032,7.211102550927979,7.211102550927978,3,350.4,267.43320904158213,82.96679095841785,0.039370349863702296,0.18694590657534188
84,-0.9556338762034643,0,1,1,0,1,-1,342,1,1,False,,0.05164427239892291,1.0,7.174828126380461,7.211102550927977,7.211102550927978,0,501.6,560.2766391089016,58.676639108901554,0.04436612379653567,0.04436612379653567
85,1.1767528736921602,1,0,3,1,0,1,640,3,3,False,,-1.0,2.0,12.97998459167036,12.97998459167036,9.437787820810774,2,350.4,273.710596363419,76.689403636581,0.04076453356456715,0.13675287369216016
86,-0.9571470618665008,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,98.4,165.0510711986799,66.65107119867989,0.042852938133499205,0.042852938133499205
87,1.1789613856334058,1,0,3,1,0,1,695,3,3,False,,0.968215972332932,2.0,12.97998459167036,12.97998459167036,10.38398767333629,2,350.4,291.4993542753364,58.900645724663605,0.044325568768955485,0.13896138563340582
88,-0.9567875854492821,0,1,1,0,1,-1,312,1,1,False,,-0.374567684840909,1.5,9.918712144312309,7.9349697154498475,7.9349697154498475,0,350.4,415.22114712778136,64.82114712778139,0.0432124145507179,0.0432124145507179
89,-0.9035921867096968,0,1,2,0,1,-1,585,2,2,False,,-0.4744628528545142,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,350.4,217.0470649277413,133.35293507225867,0.026965480388390542,0.07640781329030329
90,1.0825446705404174,1,0,2,1,0,1,498,2,2,False,,-0.9644423862828233,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,350.4,536.9391675544721,186.5391675544721,0.014936362318936726,0.06254467054041737
91,-0.9693287600834172,0,1,1,0,1,-1,298,1,1,False,,-0.2218052381788226,1.5,9.978054521183115,7.982443616946492,7.982443616946492,0,350.4,231.7640404725929,118.63595952740707,0.030671239916582778,0.030671239916582778
92,-0.820552837126524,0,1,3,0,1,-1,904,3,3,False,,-0.9544807945046593,2.0,12.97998459167036,10.383987673336287,10.38398767333629,2,350.4,416.1416924389364,65.74169243893641,0.043032454994730567,0.13944716287347594
